id,name,genres
49EE6lVLgU8sp7dFgPshgM,La Adictiva,"['banda', 'musica mexicana', 'norteno']"
0my6Pg4I28dVcZLSpAkqhv,El Fantasma,"['banda', 'corrido', 'musica mexicana', 'norteno']"
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']"
43DRDu6nLSeIedZ7T1A616,Xand Avião,"['arrocha', 'forro', 'forro de favela', 'funk carioca']"
1sVmXkzX2ukc6QvasrDBES,Asees Kaur,"['desi pop', 'filmi', 'modern bollywood']"
6nS5roXSAGhTGr34W6n7Et,Disclosure,"['edm', 'house', 'indietronica', 'uk dance']"
28uJnu5EsrGml2tBd7y8ts,Vintage Culture,['brazilian edm']
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,"['indie folk', 'stomp and holler']"
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"['alt z', 'pop']"
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,"['dance pop', 'pop', 'uk pop']"
4EzkuveR9pLvDVFNx6foYD,James Bay,"['neo mellow', 'pop', 'uk pop']"
2gsggkzM5R49q6jpPvazou,Jessie J,"['dance pop', 'pop']"
2yOGWPXuL8wG3F1q5FWmep,Die Kita-Frösche,['kindermusik']
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"['german cloud rap', 'german hip hop']"
5Asmk7uzCjVJN77MLDnvma,Karsten Glück,['kindermusik']
04yr1h3maDSKvM08pgOezF,Simone Sommerland,['kindermusik']
4uFZsG1vXrPcvnZ4iSQyrx,C418,['pixel']
7gP3bB2nilZXLfPHJhMdvc,Foster The People,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']"
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,"['deep house', 'house']"
0XK6kT7xcZAlcYrNjOgzJe,Carla Morrison,"['cantautora mexicana', 'mexican pop']"
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,['pop']
1cUpGtXcSQsovNYEZOQgOG,Nanpa Básico,"['colombian hip hop', 'mexican hip hop']"
6lcwlkAjBPSKnFBZjjZFJs,Alex G,"['philly indie', 'pov: indie']"
1RBzGO6Nm3uyhUSxP7EDWO,KEVIN ROLDAN,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
5NenY2Jl9wwLRxf86go4Y8,Fran C,['reggaeton chileno']
2oX42qP5ineK3hrhBECLmj,Andy Grammer,"['neo mellow', 'post-teen pop', 'viral pop']"
2TcGJdSOiOvITBzhvfX8XB,Shouse,['aussietronica']
1fctva4kpRbg2k3v7kwRuS,Rvssian,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
1bqxdqvUtPWZri43cKHac8,MAX,"['singer-songwriter pop', 'teen pop', 'viral pop']"
6k8mwkKJKKjBILo7ypBspl,Ana Mena,['spanish pop']
6Dd3NScHWwnW6obMFbl1BH,Daya,"['alt z', 'pop']"
4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'trap']"
26T4yOaOoFJvUvxR87Y9HO,Bethel Music,"['ambient worship', 'ccm', 'deep ccm', 'world worship', 'worship']"
3yiEJ9SByXZMXTwaKdVFN4,Luchè,"['italian hip hop', 'italian pop', 'rap napoletano']"
053q0ukIDRgzwTr4vNSwab,Grimes,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']"
7CdGfkCRgPhElnqy3HPJ4a,Super Simple Songs,"[""children's music""]"
1QhaqxeqF9sipS2gwbEKpu,C-Kan,"['latin hip hop', 'mexican hip hop', 'rap conciencia', 'trap mexicano']"
0xOeVMOz2fVg5BJY3N6akT,Jaden,"['pop rap', 'rap']"
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,"['piano rock', 'viral pop']"
7KVJCU4z5L4EUHILL8aMxR,Leo Santana,"['arrocha', 'axe', 'forro', 'pagode baiano', 'pop nacional']"
12HVwm3qt6gOkKhDoj00m4,Shilpi Raj,['bhojpuri pop']
4WN5naL3ofxrVBgFpguzKo,Rudimental,"['pop dance', 'uk dance', 'uk funky']"
2N2aJ1SXQxMkhHD8C6fhYD,Millonario,['mexican hip hop']
12CpR4SNDzVIlDoPSeNFeW,Shashaa Tirupati,"['filmi', 'modern bollywood']"
4XDi67ZENZcbfKnvMnTYsI,Jay Park,"['k-pop', 'k-rap', 'korean r&b']"
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,"['contemporary country', 'country', 'country road', 'modern country rock']"
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"['art pop', 'pop']"
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
1r4hJ1h58CWwUQe3MxPuau,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2LRoIwlKmHjgvigdNGBHNo,Feid,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2R21vXR83lH98kGeO99Y66,Anuel AA,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']"
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,"['hip pop', 'pop']"
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,"['escape room', 'hip hop', 'indie soul', 'neo soul']"
2cFrymmkijnjDg9SS92EPM,blackbear,['pop']
14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,"['reggaeton', 'trap latino', 'urbano latino']"
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,['pop']
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,"['r&b', 'rap', 'urban contemporary']"
1z7b1Pr1rSlvWRzsW3HOrS,Russ,"['hawaiian hip hop', 'pop rap']"
540vIaP2JwjQb9dm3aArA4,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']"
6oMuImdp5ZcFhWP0ESe6mG,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,"['kentucky indie', 'kentucky roots', 'outlaw country']"
3e7awlrlDSwF3iM0WBjGMp,Little Mix,"['girl group', 'pop', 'talent show', 'uk pop']"
41QLxRXlc2NwfJZkHGHKid,Israel & Rodolffo,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
7qjJw7ZM2ekDSahLXPjIlN,Sid Sriram,['filmi']
0Y6dVaC9DZtPNH4591M42W,TV Girl,['pov: indie']
1TtXnWcUs0FCkaZDPGYHdf,Darell,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
3EW0kQ1skZiK1NHg3Spt9J,Takeoff,"['atl hip hop', 'rap', 'trap']"
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,"['australian pop', 'pop', 'viral pop']"
2iDVt6mFbtbDEZG5ax0dTi,Tulus,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']"
6s22t5Y3prQHyaHWUN1R1C,AJR,['pov: indie']
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,"['metropopolis', 'modern rock', 'pop']"
5TYxZTjIPqKM8K8NuP9woO,C. Tangana,['urbano espanol']
6MDME20pz9RveH9rEXvrOM,Clean Bandit,"['pop', 'uk dance', 'uk funky']"
4QFG9KrGWEbr6hNA58CAqE,Alemán,"['mexican hip hop', 'trap mexicano']"
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
1GDbiv3spRmZ1XdM1jQbT7,NATTI NATASHA,"['latin pop', 'rap latina', 'reggaeton', 'urbano latino']"
0u6GtibW46tFX7koQ6uNJZ,Topic,"['german dance', 'pop dance', 'pop edm', 'uk dance']"
1dpqJqIuNqideTvmxBsSku,Mabel Matiz,['turkish pop']
4W12lEvVl5wectUtRNrvDh,White Noise Baby Sleep,['sleep']
4boI7bJtmB1L3b1cuL75Zr,Mon Laferte,['latin alternative']
0GOx72r5AAEKRGQFn3xqXK,GIMS,"['french hip hop', 'french pop', 'r&b francais', 'rap conscient']"
1Yfe3ONJlioHys7jwHdfVm,Lomepal,"['french hip hop', 'rap conscient']"
7uMh23xWiuR7zsNkuNcm2G,MNEK,"['house', 'pop dance', 'uk contemporary r&b', 'uk dance', 'uk pop']"
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6nxWCVXbOlEVRexSbLsTer,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']"
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,"['danish pop', 'scandipop']"
4LXBc13z5EWsc5N32bLxfH,Nekfeu,"['french hip hop', 'pop urbaine', 'rap conscient']"
2WX2uTcsvV5OnS0inACecP,Birdy,"['neo mellow', 'uk pop']"
3SCOuAxngTC1yGjKMcIPEd,Lasso,['pop venezolano']
5eioJDe26lOqkAMbuhzZYs,Gzuz,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']"
3hBQ4zniNdQf1cqqo6hzuW,Salmo,"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']"
3fhMfkPPzksWuw0hEm4ldm,Ernia,"['italian hip hop', 'italian pop', 'milan indie']"
6sCbFbEjbYepqswM1vWjjs,Zendaya,"['pop', 'post-teen pop']"
2mVVjNmdjXZZDvhgQWiakk,Khruangbin,"['indie soul', 'neo-psychedelic']"
2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,"['alternative metal', 'pop punk', 'rap metal']"
0bAsR2unSRpn6BQPEnNlZm,Aimer,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']"
3cR4rhS2hBWqI7rJEBacvN,Leslie Odom Jr.,"['broadway', 'show tunes', 'vocal jazz']"
5qa31A9HySw3T7MKWI9bGg,FLETCHER,"['alt z', 'pop']"
1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,['british singer-songwriter']
4qIVPF0s71ZYW3qzhu5GkF,Kina,"['sad lo-fi', 'slowed and reverb']"
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,"['australian hip hop', 'dance pop', 'pop']"
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,['uk pop']
0fiWOxhsBsQQvFDtxUQWo0,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2O3v9rCTzLhPFaGaAVgZLt,Río Roma,"['latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop']"
5FVBduYaeVBb6JIghza7v6,Santhosh Narayanan,"['filmi', 'tamil pop']"
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'stomp and flutter', 'stomp and holler']"
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']"
68kEuyFKyqrdQQLLsmiatm,Vince Staples,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
5eir5zFJpES4j7gsymbVyl,Ronnie Flex,"['dutch hip hop', 'dutch rap pop']"
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']"
0Jsk5iYMr5aNjHury7blm1,Boef,['dutch hip hop']
5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,"['hollywood', 'movie tunes']"
0E02VcvA5p1ndkLdqWD5JB,Ankit Tiwari,"['filmi', 'modern bollywood']"
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']"
1bAftSH8umNcGZ0uyV7LMg,Duki,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste', 'urbano latino']"
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"['hip hop', 'rap', 'slap house']"
790FomKkXshlbRYZFtlgla,KAROL G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,"['hip hop', 'rap']"
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,"['edmonton indie', 'lo-fi indie', 'pov: indie']"
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']"
46pWGuE3dSwY3bMMXGBvVS,Rema,"['afrobeats', 'nigerian pop']"
3mIj9lX2MWuHmhNCA7LSCW,The 1975,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']"
26VFTg2z8YR0cCuwLzESi2,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,"['dance pop', 'pop']"
4IWBUUAFIplrNtaOHcJPRM,James Arthur,"['pop', 'talent show', 'uk pop']"
3hcs9uc56yIGFCSy9leWe7,Lil Durk,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']"
3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']"
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,['chill pop']
2uYWxilOVlUdk4oV9DvwqK,Mitski,"['brooklyn indie', 'pov: indie']"
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,['pop']
23fqKkggKUBHNkbKtXEls4,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']"
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,"['boy band', 'pop']"
2Z0lRIqr997lIUiPtrpKCr,Matheus & Kauan,"['agronejo', 'arrocha', 'pop nacional', 'sertanejo', 'sertanejo universitario']"
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']"
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,"['folk-pop', 'modern rock', 'stomp and holler']"
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']"
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,"['alt z', 'electropop', 'pop']"
4obzFoKoKRHIphyHzJ35G3,Becky G,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']"
163tK9Wjr9P9DmM0AVK7lm,Lorde,"['art pop', 'metropopolis', 'nz pop', 'pop']"
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,"['pop dance', 'pop house', 'uk dance', 'uk pop']"
1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão,"['arrocha', 'forro', 'sertanejo', 'sertanejo universitario']"
0m3D4grap8VFSzbJMqgNVk,Kumaar,['modern bollywood']
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']"
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']"
4bw2Am3p9ji3mYsXNXtQcd,Piso 21,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
1WgXqy2Dd70QQOU7Ay074N,AURORA,"['art pop', 'norwegian pop']"
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,"['conscious hip hop', 'hip hop', 'rap']"
4e0nWw2r4BoQSKPQ2zpU13,Ray Dalton,['pop dance']
4sTQVOfp9vEMCemLw50sbu,Galantis,"['dance pop', 'edm', 'pop', 'pop dance']"
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']"
3XxNRirzbjfLdDli06zMaB,Eyedress,"['noise pop', 'pov: indie']"
3abT87tqQ4Q5PA5nw6CYyH,Ángela Aguilar,"['mariachi', 'musica mexicana', 'ranchera']"
487N2T9nIPEHrlTZLL3SQs,Zé Neto & Cristiano,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']"
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
5QdEbQJ3ylBnc3gsIASAT5,G Herbo,"['chicago drill', 'chicago rap', 'drill', 'trap']"
0Njy6yR9LykNKYg9yE23QN,Nardo Wick,"['florida drill', 'florida rap', 'southern hip hop']"
3hTffafUYLLgO4yuPAxb5U,Lenin Ramírez,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']"
0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,"['ambient folk', 'indie folk', 'modern indie folk']"
6L34dW6SKMSDaGIfYDU19j,Maes,"['french hip hop', 'pop urbaine', 'rap francais']"
6LnJKrtFnTEGdbWQ2riWCL,Ezhel,"['turkish hip hop', 'turkish trap']"
4sbXXFzEWJY2zsZjelerjX,Dadju,"['french hip hop', 'pop urbaine', 'r&b francais']"
4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,"['contemporary country', 'country', 'country road', 'modern country rock']"
0I6yADrmeyvw66g7yjkqIF,The Living Tombstone,"['otacore', 'pixel', 'pov: indie']"
3utZ2yeQk0Z3BCOBWP7Vlu,CRO,['german hip hop']
3XHO7cRUPCLOr6jwp8vsx5,alt-J,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']"
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,"['irish pop', 'modern rock']"
21mKp7DqtSNHhCAU2ugvUw,ODESZA,"['chillwave', 'edm', 'indietronica']"
77aLk6J8ofnVxa1eXK9jiU,Matisse,"['latin arena pop', 'latin pop', 'mexican pop']"
0bdfiayQAKewqEvaU6rXCv,MØ,"['dance pop', 'danish pop', 'electropop', 'pop dance']"
3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt,"['alternative hip hop', 'drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']"
4nXOZlYoAD67hF9aUEncMY,Pouya,"['aesthetic rap', 'cloud rap', 'dark trap', 'miami hip hop', 'underground hip hop']"
1MIVXf74SZHmTIp4V4paH4,Mabel,"['pop', 'uk pop']"
1pf0MPKfKdvS8J779mS1Ay,Miky Woodz,"['reggaeton', 'trap latino', 'urbano latino']"
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,"['ccm', 'christian alternative rock', 'christian music']"
6veh5zbFpm31XsPdjBgPER,BIA,"['rap latina', 'trap queen']"
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,['neo soul']
6EB8VE9f7Ut6NOgviN6gDW,Dawid Podsiadło,"['polish pop', 'talent show']"
3Fl1V19tmjt57oBdxXKAjJ,Blueface,"['cali rap', 'rap']"
34v5MVKeQnIo0CWYMbbrPf,John Newman,['dance pop']
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']"
0NIIxcxNHmOoyBx03SfTCD,Tinashe,"['alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'urban contemporary']"
06QVnTCdjs4jPKO0487EGV,Fiersa Besari,"['bandung indie', 'indonesian folk pop', 'indonesian indie', 'indonesian pop', 'indonesian pop punk']"
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,['alternative hip hop']
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']"
6fOMl44jA4Sp5b9PpYCkzz,NF,"['hip hop', 'pop rap']"
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,['electro house']
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,"['memphis hip hop', 'rap']"
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"['kentucky hip hop', 'r&b', 'rap']"
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,"['desi pop', 'filmi', 'modern bollywood']"
2FXC3k01G6Gw61bmprjgqS,Hozier,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
56oDRnqbIiwx4mymNEv7dS,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,['canadian contemporary r&b']
2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,"['reggaeton', 'trap latino', 'urbano latino']"
0jdNdfi4vAuVi7a6cPDFBM,Lazza,"['italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']"
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,"['alt z', 'pop', 'pov: indie']"
10exVja0key0uqUkk6LJRT,Vance Joy,"['folk-pop', 'modern rock']"
5rGrDvrLOV2VV8SCFVGWlj,Imanbek,"['electro house', 'pop dance', 'slap house']"
64aJYyrXljOodnUG6jvhRD,DJ Luian,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
0KPX4Ucy9dk82uj4GpKesn,Dalex,"['r&b en espanol', 'reggaeton', 'trap latino', 'urbano latino']"
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,"['folk-pop', 'neo-singer-songwriter']"
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,"['edm', 'german dance', 'pop dance', 'tropical house']"
3CDoRporvSjdzTrm99a3gi,LUDMILLA,"['funk carioca', 'funk pop', 'funk rj', 'pagode baiano', 'pop nacional']"
7CUFPNi1TU8RowpnFRSsZV,Niska,"['french hip hop', 'pop urbaine', 'r&b francais']"
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
45eNHdiiabvmbp4erw26rg,ILLENIUM,"['edm', 'melodic dubstep', 'pop dance']"
4NUePmzDvCYqilXBFa91Hg,Dilsinho,"['pagode', 'pagode novo', 'sertanejo universitario']"
5tQMB0cuNXdCtzovGt55uD,LUCKI,['plugg']
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,"['modern alternative rock', 'modern rock', 'stomp pop']"
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,['pop']
2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,['pop']
20gsENnposVs2I4rQ5kvrf,Sam Feldt,"['edm', 'pop dance', 'tropical house']"
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']"
1hzfo8twXdOegF3xireCYs,Milky Chance,"['german pop', 'modern rock']"
4ScCswdRlyA23odg9thgIO,Jess Glynne,"['dance pop', 'pop', 'uk pop']"
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,"['italian hip hop', 'italian pop', 'trap italiana']"
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,"['contemporary country', 'country', 'country road']"
5pBMkZNIlbGTH3hrsQJqAa,Mc Kevin,"['funk carioca', 'funk ostentacao', 'funk paulista']"
00sCATpEvwH48ays7PlQFU,Jonita Gandhi,"['filmi', 'modern bollywood']"
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,[]
027TpXKGwdXP7iwbjUSpV8,The Walters,"['chicago indie', 'pov: indie']"
7I3bkknknQkIiatWiupQgD,Beach Weather,['pov: indie']
3MdXrJWsbVzdn6fe5JYkSQ,Latto,['trap queen']
0jUQSUOcM7lxVn5eVGTkzQ,Justine Skye,"['pop r&b', 'r&b']"
7b79bQFziJFedJb75k6hFt,Tion Wayne,"['london rap', 'uk hip hop']"
45ruzGUmIr8WLjLOPJ9mGU,Miggy Dela Rosa,"['dance pop', 'pop dance']"
4o0NtnL2m0lzZmEdRas1qv,Ovi,"['corrido', 'corridos tumbados', 'sad sierreno', 'trap latino', 'urbano latino']"
5ZfBThYiIIhL7jHMG8gDB2,Ferrugem,"['funk carioca', 'pagode', 'pagode novo', 'sertanejo universitario']"
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,"['desi pop', 'modern bollywood']"
5xIOUIBQhGFX7HIj8lhdyU,Omar Varela,['gaming dubstep']
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
3cjEqqelV9zb4BYE3qDQ4O,EXO,"['k-pop', 'k-pop boy group']"
3tPQOjkxO3mrYrrgkTeXgH,Nikhita Gandhi,"['desi pop', 'modern bollywood']"
3ycxRkcZ67ALN3GQJ57Vig,Masego,"['alternative r&b', 'indie soul']"
4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,['pov: indie']
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']"
5lYeiQxUTcGKVgAuTqbTeL,Charles Ans,"['mexican hip hop', 'rap conciencia']"
5CAruGjgds3QlF5ICtEnnc,Jairo Vera,"['mambo chileno', 'urbano chileno']"
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,"['latin pop', 'latin viral pop', 'mexican pop', 'reggaeton']"
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,"['girl group', 'pop', 'talent show']"
7gAppWoH7pcYmphCVTXkzs,The Vamps,"['boy band', 'pop']"
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,"['emo rap', 'miami hip hop', 'rap']"
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"['dance pop', 'pop']"
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
7tYKF4w9nC0nq9CsPZTHyP,SZA,"['pop', 'r&b', 'rap']"
1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']"
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,['contemporary country']
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']"
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
718COspgdWOnwOFpJHRZHS,Luke Combs,"['contemporary country', 'country']"
77ziqFxp5gaInVrF2lj4ht,Sech,"['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']"
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,"['r&b', 'rap']"
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
1yR65psqiazQpeM79CcGh8,Marília Mendonça,"['arrocha', 'sertanejo', 'sertanejo universitario']"
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,['colombian pop']
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,['alternative r&b']
47mIJdHORyRerp4os813jD,League of Legends,"['speedrun', 'video game music']"
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,"['italian hip hop', 'italian pop', 'trap italiana', 'trap latino']"
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,"['australian pop', 'pop']"
